publishTime,totalMatched,md.eventName,md.name,marketId,betDelay,bspReconciled,complete,status,runnersVoidable,numberOfWinners,numberOfRunners,crossMatching,inplay,numberOfActiveRunners,version,selection_selectionId,selection_lastPriceTraded,selection_ex.availableToBack.price,selection_ex.availableToBack.size,selection_ex.availableToLay.price,selection_ex.availableToLay.size,selection_status,selection_md.name,selection_handicap,selection_totalMatched,selection_adjustmentFactor,selection_removalDate,selection_sp.actualSP,selection_sp.nearPrice,selection_sp.farPrice
2020-05-04 01:41:46.994000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:41:46.994000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:47:17.941000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:47:17.941000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:47:19.672000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:47:19.672000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:52:48.848000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:52:48.848000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:52:50.578000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:52:50.578000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:58:22.021000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:58:22.021000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 01:58:23.753000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.05,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 01:58:23.753000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.05,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:03:53.047000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:03:53.047000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:03:54.735000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.08,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:03:54.735000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.08,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:09:19.231000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:09:19.231000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:09:21.020000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.08,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:09:21.020000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.08,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:14:41.533000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:14:41.533000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:14:43.269000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.08,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:14:43.269000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.08,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:20:01.725000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:20:01.725000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:20:03.416000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.08,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:20:03.416000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.08,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:25:15.419000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:25:15.419000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:25:17.210000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.08,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:25:17.210000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.08,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:30:26.332000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:30:26.332000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:30:27.932000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,1.9,17.08,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:30:27.932000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,1.9,17.08,,,ACTIVE,5. Black Miss,0,0,,,,,
2020-05-04 02:35:36.487000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413671,,,,,,ACTIVE,3. Montanaro,0,0,,,,,
2020-05-04 02:35:36.487000,0,Shep (AUS) 4th May,Montanaro v Black Miss,1.170374994,0,False,True,OPEN,False,1,2,True,False,2,3237869520,28413672,,,,,,ACTIVE,5. Black Miss,0,0,,,,,
