publishTime,totalMatched,md.eventName,md.name,marketId,betDelay,bspReconciled,complete,status,runnersVoidable,numberOfWinners,numberOfRunners,crossMatching,inplay,numberOfActiveRunners,version,selection_selectionId,selection_lastPriceTraded,selection_ex.availableToBack.price,selection_ex.availableToBack.size,selection_ex.availableToLay.price,selection_ex.availableToLay.size,selection_status,selection_md.name,selection_handicap,selection_totalMatched,selection_adjustmentFactor,selection_removalDate,selection_sp.actualSP,selection_sp.nearPrice,selection_sp.farPrice
2020-05-04 02:34:16.687000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:39:59.077000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:39:59.077000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:40:00.712000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:40:00.712000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:46:00.134000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:46:00.134000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:46:01.961000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:46:01.961000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:51:57.171000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:51:57.171000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:51:58.964000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:51:58.964000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:57:58.212000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:57:58.212000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 02:58:00.006000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 02:58:00.006000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:04:02.559000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:04:02.559000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:04:04.302000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:04:04.302000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:10:12.448000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:10:12.448000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:10:14.038000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:10:14.038000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:16:33.446000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:16:33.446000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:16:35.190000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:16:35.190000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:23:36.015000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:23:36.015000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:23:37.606000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:23:37.606000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:31:01.216000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:31:01.216000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:31:02.810000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:31:02.810000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:38:16.061000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:38:16.061000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:38:17.792000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:38:17.792000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:45:28.087000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:45:28.087000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:45:29.814000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:45:29.814000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:52:34.241000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:52:34.241000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 03:52:35.930000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.75,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 03:52:35.930000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.52,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 04:00:09.486000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:00:09.486000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,,,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 04:00:11.189000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:00:11.189000,0,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,,2.06,14.54,,,ACTIVE,3. Sweet Potato,0,0,,,,,
2020-05-04 04:07:25.205000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:07:25.205000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,10.54,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:07:54.534000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:07:54.534000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:07:56.268000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:07:56.268000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,14.54,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:15:35.572000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:15:35.572000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:15:37.264000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:15:37.264000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:23:06.958000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:23:06.958000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:23:08.699000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:23:08.699000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:30:32.360000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:30:32.360000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:30:34.158000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.68,22.65,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:30:34.158000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.2,11.97,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:38:32.877000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:38:32.877000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:38:34.614000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:38:34.614000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:46:53.560000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:46:53.560000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:46:55.264000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.77,20.03,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:46:55.264000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:55:06.275000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:55:06.275000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 04:55:07.969000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 04:55:07.969000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 05:03:16.880000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:03:16.880000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 05:03:18.676000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:03:18.676000,7.99,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,7.99,,,,,
2020-05-04 05:05:23.837000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.78,19.78,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:05:23.837000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,9.17,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:11:20.686000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:11:20.686000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:11:22.271000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.77,20.03,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:11:22.271000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,13.56,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:19:14.713000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:19:14.713000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:19:16.353000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,1.77,20.03,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:19:16.353000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,2.06,12.43,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:27:08.229000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:27:08.229000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:27:09.888000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,2.28,12.02,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:27:09.888000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,1.64,20.6,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:34:47.119000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:34:47.119000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:34:48.814000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,2.28,12.02,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:34:48.814000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,1.64,20.6,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:42:19.464000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:42:19.464000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,,,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:42:21.205000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,2.28,12.02,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:42:21.205000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,1.64,20.6,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:49:46.077000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,,,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:49:46.077000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,1.38,3.08,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
2020-05-04 05:49:47.874000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,22254776,,2.32,11.66,,,ACTIVE,1. Springvale Misty,0,0,,,,,
2020-05-04 05:49:47.874000,16.77,Shep (AUS) 4th May,Springvale Misty v Sweet Potato,1.170374988,0,False,True,OPEN,False,1,2,True,False,2,3237869507,17131194,2.06,1.61,21.63,,,ACTIVE,3. Sweet Potato,0,16.77,,,,,
