1.827485380116959,2.27,0.07,W,1.0754492692818682
1.365001365001365,1.72,0.07,L,1.1284413006971654
1.354279523293608,1.5325,0.07,W,1.0709385899649846
1.475796930342385,1.6957142857142855,0.07,W,1.038152481479103
1.231830500123183,1.8499999999999999,0.06,L,1.076733570031157
1.2804097311139564,1.6575,0.06,L,1.0864100378166874
1.7774617845716318,2.91,0.07,W,1.046767611683849
1.7283097131005876,2.26,0.07,L,1.0644543792160772
1.4084507042253522,1.6133333333333333,0.07,W,1.0971616797175487
1.4068655036578503,1.9560000000000002,0.06,L,1.0171496360056143
2.0475020475020473,2.468,0.06,L,1.0475846726753406
2.86697247706422,3.525,0.06,W,1.0710895180655609
1.4714537963507945,1.8400000000000003,0.07,W,1.044910925626012
1.558117793705204,2.54,0.07,L,1.026612179806638
1.6108247422680413,2.045,0.06,W,1.034948419434427
1.3982102908277405,1.9240000000000002,0.06,W,1.0474550052386462
1.9584802193497843,2.3600000000000003,0.06,L,1.0410127641766058
2.25022502250225,3.375,0.07,W,1.0510132774283716
1.6784155756965424,2.1900000000000004,0.08,W,1.044856298683857
1.9638648860958368,3.175,0.08,W,1.0343850903529146
1.8932222642938281,2.26,0.06,W,1.042178026031232
1.40964195094446,1.9657142857142857,0.06,L,1.033655313434658
1.577784790154623,2.06,0.06,W,1.0044680350723956
1.8122508155128672,2.064,0.06,L,1.0469258203189717
1.1990407673860912,2.566666666666667,0.07,W,1.0107284020327498
1.4017381553125876,1.645,0.07,W,1.0796008487698572
1.6633399866932803,2.08,0.07,L,1.0207260342249542
1.2830382345393894,1.7,0.07,W,1.1317135549872122
1.1930326890956813,1.5200000000000002,0.07,W,1.1327285450092468
1.6020506247997437,2.2657142857142856,0.06,W,1.0573783438764757
1.3550135501355014,1.9,0.06,L,1.0471491228070176
1.589319771137953,2.2600000000000002,0.06,L,1.025811209439528
2.3651844843897822,3.03,0.06,L,1.036469424022465
1.6191709844559585,2.0014285714285713,0.06,W,1.0351183463332272
1.9880715705765408,2.508,0.06,L,1.0353771070364737
1.3182177695755337,1.5999999999999999,0.08,W,1.048728813559322
1.667778519012675,1.9033333333333333,0.07,L,1.0369029969408001
1.4727540500736376,1.9649999999999999,0.06,W,1.0546084445046153
1.5119443604475356,2.442857142857143,0.06,L,1.041467976726477
1.6281341582546403,2.075,0.07,W,1.009168484129841
1.3506212857914641,1.8572727272727272,0.07,L,1.029824377841999
1.7146776406035664,2.1233333333333335,0.08,L,1.050108192965336
2.379819133745835,2.8,0.08,L,1.0748462064251538
1.4009526478005043,1.8,0.08,W,1.0294892048446551
2.4061597690086622,2.8866666666666667,0.06,L,1.0341782325415911
1.7307026652821047,2.164,0.06,W,1.0517298503818924
1.1003521126760563,2.168,0.06,L,1.0529705888774865
1.9630938358853554,2.7359999999999998,0.07,L,1.0524450642471406
1.136621959536258,1.956,0.06,W,1.028407763461888
1.6874789065136686,2.1100000000000003,0.06,L,1.0261147646949527
1.473187978786093,2.98,0.06,L,1.0264167564998667
1.3252054068380599,1.747142857142857,0.06,W,1.0269084962461905
1.4100394811054708,2.0942857142857143,0.07,W,1.0456715862582167
1.326963906581741,1.7328571428571429,0.06,W,1.0429201251452944
1.41643059490085,1.8666666666666665,0.06,L,1.0249510763209395
1.1879306248515087,1.634,0.06,W,1.0448955369396007
1.59846547314578,2.1283333333333334,0.06,W,1.0492254895644577
1.742767514813524,2.06,0.06,L,1.0271487025213266
1.6313213703099512,2.34,0.06,L,1.0225885225885225
1.349527665317139,1.9044444444444446,0.06,W,1.0162466501456857
1.7869907076483202,2.0475,0.06,L,1.1069571894314163
1.578282828282828,2.034,0.06,L,1.0297586764906896
1.7799928800284799,2.16,0.07,L,1.074851074851075
1.2993762993762994,1.91125,0.07,W,1.0386817069306131
2.1654395842356,2.8066666666666666,0.07,L,1.0459497092308954
1.6784155756965424,2.04,0.06,W,1.0209011580371345
1.5688735487919674,2.033333333333333,0.06,L,1.07117755447068
1.414827391058291,2.18,0.06,W,1.0517474717935813
1.8070112034694614,2.468,0.06,L,1.0391008072905294
1.5451174289245984,1.918,0.06,W,1.026426938835698
2.358490566037736,2.8,0.06,W,1.0328185328185326
1.768033946251768,2.56,0.08,L,1.0308298655569783
1.7686593562079942,2.54,0.08,W,1.0641988716927626
1.145475372279496,2.32,0.06,L,1.0737080046095204
1.233654083395016,1.8366666666666667,0.06,L,1.0642826734780757
1.287001287001287,1.71,0.07,L,1.0477582846003899
1.4943215780035863,1.9942857142857144,0.07,W,1.0305331938569762
1.8443378827001107,2.233333333333333,0.06,L,1.0486195631285633
1.7655367231638417,2.19,0.06,W,1.047899644625338
1.5042117930204575,2.59,0.06,L,1.0196801115491718
1.278772378516624,1.478181818181818,0.06,W,1.0797325715192636
1.881821603312006,2.2866666666666666,0.06,W,1.0594017655940404
1.8491124260355032,2.12,0.06,W,1.0345498955715247
1.970831690973591,2.3499999999999996,0.06,W,1.0096440644263271
1.6795431642593213,2.124,0.08,W,1.0660478880817863
1.7914725904693658,2.09,0.08,L,1.0737069947596263
2.154243860404998,3.25,0.07,L,1.0408301376043312
1.451378809869376,1.945714285714286,0.07,W,1.034396170075714
1.2428535918468804,1.84,0.06,W,1.22840976771888
2.1431633090441493,2.865,0.06,L,1.0322169116058082
1.6863406408094437,2.42,0.06,L,1.0142749812171301
1.6051364365971108,2.072,0.06,L,1.019298112321368
2.0056157240272765,2.35,0.07,L,1.0730804810360777
1.4727540500736376,1.9200000000000002,0.07,W,1.0613738738738738
1.3572204125950054,1.614,0.08,L,1.029414752066955
1.576789656259855,2.186666666666667,0.07,W,1.0398413450153918
1.467997651203758,1.8133333333333335,0.07,L,1.0310868951897305
1.5561780267662622,2.2899999999999996,0.07,W,1.0253012357878684
2.2522522522522523,2.7000000000000006,0.07,L,1.0342707853081297
1.3900472616068946,1.9872727272727273,0.06,L,1.0213369108173067
1.789549033643522,2.1425,0.07,L,1.0258498887194725
1.7111567419575633,2.066666666666667,0.06,L,1.0112971280794882
2.1321961620469083,2.88,0.06,W,1.0382390040583527
1.254075746175069,2.0933333333333333,0.06,W,1.0029170904030402
1.9047619047619047,2.266,0.06,L,1.052459818879008
1.6880486158001349,1.977142857142857,0.06,W,1.0192591658195256
1.5137753557372087,2.0250000000000004,0.06,W,1.0412724159682798
2.6288117770767614,3.2625,0.06,L,1.0280141314624074
1.632386549134835,1.8549999999999998,0.06,W,1.0885341074020318
1.4144271570014144,1.8566666666666667,0.07,W,1.0398527737656529
1.1907597046915932,1.6099999999999999,0.07,L,1.0958015567261576
1.9297568506368197,2.24,0.07,L,1.0282467532467532
1.6812373907195697,2.34,0.06,L,1.0257944728321748
1.5566625155666252,1.9966666666666668,0.07,L,1.026044808574515
1.8903591682419658,2.352,0.08,L,1.0621127431864466
1.8846588767433097,2.36,0.08,W,1.0461354525634714
1.4854426619132501,2.255,0.08,L,1.0369307901333666
1.172882946281961,1.4649999999999999,0.08,W,1.108578947177122
1.82882223847842,2.4044444444444446,0.08,W,1.0219570940458187
1.4863258026159336,1.9175,0.08,L,1.0801716037962605
1.944012441679627,2.2566666666666664,0.06,L,1.0287829996691114
1.591849729385546,2.075,0.06,W,1.075399520932394
1.2183235867446394,2.1533333333333338,0.07,L,1.0352811563806252
1.9054878048780486,2.9166666666666665,0.06,L,1.0159340659340659
1.8254837531945967,2.2,0.06,W,1.0458240946045825
1.8076644974692697,2.26,0.06,W,1.0348949377175691
1.5807777426493834,2.24,0.06,L,1.03293883535819
1.6818028927009754,2.56,0.08,W,1.0435085690968444
1.9149751053236308,3.043333333333333,0.08,L,1.0880807464611033
1.5229972586049345,1.88,0.08,W,1.0395291068149908
1.294665976178146,1.536,0.06,W,1.0327210559796436
1.386193512614361,2.38,0.06,W,1.067836461009274
1.4823599169878448,2.4133333333333336,0.07,W,1.034840338919138
1.7373175816539264,2.164285714285714,0.07,W,1.035440700033306
2.2999080036798527,2.697142857142857,0.06,W,1.0410039987276776
1.3347570742124935,1.9,0.06,W,1.1201400175021878
1.4009526478005043,1.7033333333333334,0.06,L,1.0168835756620818
1.43184421534937,1.72,0.07,L,1.1858858497007672
1.6051364365971108,2.155,0.07,W,1.163337822270537
1.4934289127837514,2.3185714285714285,0.07,W,1.0642114540193577
1.4992503748125936,1.83,0.06,W,1.0855316453831763
1.504664459825459,2.408,0.06,L,1.0379473982532281
1.5827793605571383,2.0714285714285716,0.06,W,1.0788838069787758
2.41196333815726,3.145,0.06,W,1.0739045486853898
1.1859582542694498,1.982,0.06,W,1.057536259515362
1.89465706707086,2.2,0.06,L,1.0492778249787595
1.7636684303350971,2.046666666666667,0.06,L,1.0457024126010543
1.572821642025794,1.87,0.08,W,1.0423735714867395
1.554243083618278,2.048,0.08,W,1.0737613436768152
1.733102253032929,2.6733333333333333,0.08,L,1.0934892983368916
1.971608832807571,2.2699999999999996,0.06,W,1.04554159892476
1.6518004625041294,2.04,0.06,W,1.0640841702534671
1.6761649346295675,2.151666666666667,0.06,W,1.0599940983364686
1.6035920461834507,2.5100000000000002,0.06,W,1.0718070479026653
1.1976047904191618,1.445,0.06,W,1.1078419382917652
1.9025875190258754,2.242857142857143,0.06,L,1.037575848942826
1.6869095816464237,1.9457142857142855,0.06,W,1.0320847884473459
1.9747235387045816,2.26,0.06,W,1.023873224943404
1.4551804423748544,1.7916666666666667,0.06,L,1.1209913172476984
1.7064846416382253,2.68,0.06,L,1.03626430183301
1.4212620807276861,2.006666666666667,0.08,L,1.0288428492117345
1.5802781289506953,2.22,0.07,W,1.050150600375488
1.0532968190436065,1.5799999999999998,0.07,L,1.110922864680398
1.413627367825841,1.8583333333333334,0.06,W,1.0198121603290218
1.467997651203758,2.17,0.06,L,1.0466035516649634
1.6490765171503956,1.9900000000000002,0.06,W,1.0881641001493558
1.8221574344023326,2.324444444444444,0.06,W,1.0399664226087768
1.5878056525881232,2.09,0.06,W,1.106609603039119
1.6035920461834507,2.05,0.06,L,1.0496026308577693
1.586294416243655,2.0566666666666666,0.06,W,1.0488115672449834
1.4232849416453175,2.39,0.06,W,1.026048930729893
1.3717421124828533,2.12,0.06,W,1.0299118293160001
1.4269406392694064,2.255,0.06,W,1.0277661586753977
1.5703517587939697,2.04,0.06,W,1.017066468315461
1.4338973329509608,2.54,0.06,L,1.0550764487772362
1.1233430689732644,1.517777777777778,0.08,W,1.0060802017244184
1.8070112034694614,2.853333333333333,0.06,L,1.0226106803096187
1.8362100624311422,2.792,0.07,L,1.0239451504965682
1.7373175816539264,2.176,0.07,L,1.0140874741763617
1.3017443374121322,2.145,0.06,W,1.109057609057609
1.5124016938898972,1.92,0.06,L,1.1160714285714286
1.6949152542372883,2.0,0.06,L,1.1525285481239804
2.0876826722338206,2.632,0.08,L,1.0731801109396153
2.0798668885191347,2.723333333333333,0.08,L,1.0294487180526397
1.6249593760155998,2.125,0.08,L,1.0778756846868303
1.6633399866932803,1.9800000000000002,0.06,L,1.1826884527755777
1.4771048744460855,1.6666666666666667,0.06,W,1.088599348534202
1.5024038461538463,1.8283333333333334,0.07,L,1.0192808998163314
1.918649270913277,2.7933333333333334,0.07,W,1.115570984306068
1.7482517482517483,2.28,0.07,L,1.0381168749211158
2.1294718909710393,2.936,0.07,L,1.0255309618901869
1.467997651203758,2.316,0.06,L,1.063357876556677
1.3513513513513513,1.7375,0.06,W,1.0621575732115036
1.8677624206200971,2.813333333333333,0.06,L,1.0410525876034555
1.6420361247947455,2.6100000000000003,0.06,L,1.0680732693014223
1.220703125,1.5533333333333335,0.06,W,1.070397984443891
1.5151515151515151,2.11,0.07,L,1.1068450416941626
1.7953321364452421,2.74,0.07,L,1.0316301703163018
1.4450867052023122,1.7950000000000002,0.07,W,1.0862035931673815
1.591849729385546,1.8466666666666667,0.08,W,1.0222854762565954
1.7636684303350971,2.626666666666667,0.08,L,1.0429623155276162
1.3740038472107723,1.7037499999999999,0.08,L,1.055690572267058
1.6835016835016836,2.1025,0.08,W,1.0157477136272222
1.682935038707506,2.6399999999999997,0.08,L,1.065286734623119
1.7630465444287728,2.5533333333333332,0.07,L,1.018385855691397
1.7699115044247788,2.082,0.07,L,1.027353348593866
1.2413108242303874,1.6724999999999999,0.07,L,1.0396034374389285
1.574803149606299,1.9900000000000002,0.07,L,1.0565291833126853
1.450536698578474,2.536,0.07,L,1.0464956796049925
1.5718327569946557,2.3,0.07,W,1.033585003905233
1.819505094614265,2.1,0.06,L,1.0575858250276853
1.349527665317139,2.2600000000000002,0.06,L,1.023873224943404
1.5537600994406464,2.08,0.06,W,1.0302197802197801
1.9069412662090008,2.4,0.06,W,1.0365013774104683
1.881821603312006,2.188,0.07,L,1.041150540757573
1.5832805573147561,2.08,0.07,L,1.1295180722891565
1.6556291390728477,2.2,0.06,W,1.0976322712657118
1.461988304093567,1.877,0.06,L,1.030277488423625
1.417233560090703,1.7333333333333334,0.06,L,1.0273735273735274
1.2528188423953897,1.66,0.06,L,1.0737372112172177
2.0517029134181373,3.65,0.06,L,1.0092667203867847
1.2943308309603936,1.55,0.06,W,1.0646243775709028
1.181753722524226,1.69,0.06,W,1.1054146064683472
1.4965579167913798,2.0625,0.06,W,1.0696438064859117
1.4863258026159336,1.6960000000000002,0.07,W,1.0921352043235042
1.8208302986161689,2.685,0.07,L,1.0209479091943279
1.4001680201624196,1.98,0.06,L,1.08308518713143
1.549426712116517,2.16,0.06,L,1.119777412880861
1.7295053614666205,2.11,0.06,L,1.0989336492890995
2.007226013649137,2.3854545454545453,0.06,W,1.0327042495885081
1.4775413711583925,1.9285714285714286,0.06,W,1.020190759321194
1.4384349827387801,1.9366666666666668,0.06,L,1.057379071871668
1.9113149847094801,2.255555555555555,0.08,L,1.0043595713663906
1.8148820326678765,2.1733333333333333,0.08,L,1.0089701198036272
1.4876524843796488,2.211111111111111,0.08,W,1.0269739502108242
2.204585537918871,2.6,0.08,L,1.0595310201609414
1.6108247422680413,1.9700000000000002,0.07,W,1.038587664525403
1.0416666666666667,1.7016666666666669,0.06,W,1.039272060914347
1.6020506247997437,1.908,0.06,L,1.0422437297009592
1.2496875781054737,1.645,0.06,L,1.2219792589444545
1.2062726176115803,1.4124999999999999,0.07,L,1.0401905153911741
1.506024096385542,1.904,0.06,W,1.0311122762764464
1.4088475626937165,1.598888888888889,0.06,W,1.0587098926536456
1.9297568506368197,2.5371428571428574,0.07,L,1.0263886120050503
1.252191334835963,1.638,0.07,W,1.0212987325663383
1.622849724115547,2.424,0.08,L,1.051745799579958
1.5586034912718205,2.1571428571428575,0.08,L,1.0277510531576046
1.6528925619834711,2.06,0.08,W,1.0497709789826646
1.4876524843796488,1.7644444444444445,0.08,L,1.0545555077717024
1.896094046264695,2.705,0.06,W,1.0251164787084537
1.54273372415921,1.8050000000000002,0.08,W,1.064220702131268
2.407318247472316,2.89,0.08,L,1.0654452216773294
1.6556291390728477,2.045,0.07,L,1.0507953078212138
1.8142235123367199,2.12,0.06,L,1.0376290696308634
2.370791844476055,3.825,0.06,L,1.0326461347178117
1.3513513513513513,3.2,0.06,W,1.0563894792773645
1.488095238095238,1.82,0.06,W,1.0858832718466154
1.6371971185330714,2.19,0.07,W,1.0245339245851406
1.608234158893535,1.8283333333333334,0.07,L,1.0419957219058278
1.7806267806267806,2.2,0.07,L,1.096943741483356
2.4461839530332683,3.0625,0.06,W,1.0077295223266418
1.552312946289972,1.972,0.06,L,1.2047738100853813
1.6512549537648613,2.4266666666666667,0.06,L,1.0638569996111895
1.162520344106022,1.6185714285714285,0.06,W,1.0802565188333189
1.464986815118664,2.2685714285714282,0.06,W,1.0342778554290712
1.5933715742511152,2.465,0.06,L,1.0987488201152773
